m,k,b
6.1533484,2.7904906,2.2753835
12.158321,5.863937,2.3092794
8.052272,3.292428,1.4705125
11.185269,5.1110325,1.5956064
8.162745,4.0688977,1.6434493
10.996734,4.115016,1.4817573
9.60419,3.5810933,1.8048995
10.937642,5.3120866,2.8583896
8.942712,3.5783892,1.9996631
12.403239,6.039058,1.7440897
10.998831,3.345146,1.6883742
12.552493,4.8017383,1.914914
8.182528,4.212674,1.3568295
10.738161,5.0699515,1.7956299
12.201204,6.1107087,1.5887554
10.172268,6.8515835,2.3945923
8.610906,6.456845,1.1621727
9.249479,3.6828513,1.2528392
13.335484,3.8277776,2.548457
8.603876,6.500578,2.1342733
10.307113,3.9468346,1.4607569
8.563124,3.840541,2.0296943
6.4027977,6.183095,1.1208099
6.979156,5.167771,1.3939252
11.051103,4.7498355,2.3094323
11.827212,5.3762255,1.581362
11.414346,5.137922,2.1989803
7.114595,3.6773355,2.3794208
9.978154,5.8921323,2.3365457
13.625904,4.4475055,1.4238098
12.654905,5.5207124,2.3281112
10.885864,3.5026083,2.726217
10.63126,5.225641,2.360787
10.105221,5.41062,2.1793149
11.781187,2.3844805,1.4052486
8.922315,5.505905,2.01859
9.313216,4.670638,2.8406708
14.39503,3.187718,2.269765
11.035148,4.8435965,1.6858857
10.511619,4.263117,2.0330243
8.944433,4.439009,1.9338375
14.197491,2.9459019,1.7448963
9.4543915,4.7393913,1.5459906
11.900204,2.9154356,1.745777
13.102301,3.175414,1.244378
11.523768,2.4792538,1.6162932
12.140859,5.7943025,2.1762877
9.040604,4.496029,2.3872006
9.971892,4.4399066,1.373272
8.080985,5.673345,2.5590637
9.028135,3.8603761,1.4538463
9.646658,3.5664926,2.1303596
14.595983,5.883988,2.3566341
9.082225,5.007084,1.4115368
11.780258,3.0150619,1.9340703
10.948391,4.9172316,1.891165
11.368914,5.116009,2.1617765
14.171225,5.2308774,1.6606601
13.514231,3.0619075,2.7747502
13.864522,4.055668,2.3726447
9.526806,3.2673597,1.8232561
9.56342,5.279071,2.7900705
9.059114,4.4275994,2.9766328
11.406081,4.256692,2.5191061
13.025869,4.472742,1.2563143
11.551716,6.2349777,2.507832
7.3036795,5.152078,2.122919
9.734203,3.6197467,1.9866917
11.591459,4.2967167,2.6011305
8.626938,3.9143653,1.7922868
10.497057,3.5766292,2.0047338
7.5008454,5.107841,2.315241
6.6052923,3.3375518,1.5356506
13.29093,3.5907288,2.4721699
10.05972,6.247155,1.8041005
6.8342996,4.107324,1.1925945
12.461582,3.1332889,2.354163
11.410585,3.6054342,1.4611393
13.452417,5.1445045,2.1355214
7.7380013,4.0701785,1.1342512
10.642597,4.2036405,2.277495
12.109183,6.0983176,1.7019095
11.735762,4.606468,1.9241804
5.69265,5.085962,1.6876377
12.368377,6.633895,2.020393
5.135643,6.3309894,2.7732196
8.572388,4.964063,2.0449502
8.293558,4.64484,2.3480752
9.600894,3.0522418,2.3272917
8.913951,6.2906094,2.1653128
5.6648965,5.756587,2.2587438
8.961703,5.2315373,1.9312339
10.735516,5.8053164,2.4755027
8.556317,3.9285243,2.7911756
13.913223,3.9011579,2.001769
10.575547,6.286001,2.14975
8.504137,4.436172,1.2303913
11.016171,3.4619348,1.4686296
8.204818,4.1641855,2.479748
12.78677,3.9107885,2.214223
9.4537325,6.5101695,1.5367161
13.02039,6.2444825,1.9760239
5.632279,5.6822834,2.44823
8.296067,2.699458,2.699127
13.163131,3.6913426,2.3860261
11.761295,6.113036,1.4649098
13.541562,6.8119073,2.1877718
13.606192,5.2599773,1.4516593
8.215736,5.797012,2.8528242
8.438942,4.226467,1.9531287
12.388546,4.6590595,1.1365665
9.332088,4.9856343,1.3389428
5.616974,2.3692827,2.0249896
7.1371775,6.0742188,2.2805262
8.225833,4.6990056,2.02374
12.617795,3.3605006,2.2592976
12.399416,5.7946353,2.2441764
7.9802933,4.6532054,1.1747749
11.207433,4.8789353,1.5195254
6.3083014,5.2947803,1.2682768
8.018327,6.144587,1.5301056
11.389576,2.563564,2.3908467
9.322358,5.9677763,1.8324528
10.857976,5.4378433,2.4994316
11.731157,4.9372125,1.8100777
10.915698,4.9739513,2.5019634
10.356075,3.8124661,1.560672
10.583801,5.189476,1.6388277
10.049679,4.8543167,2.4923127
9.011526,4.7370477,1.6272761
8.202913,5.2502465,1.6962631
11.856944,3.7080448,1.5879623
9.725483,3.832206,2.3216293
9.588671,6.0963182,1.5288253
10.362096,4.514919,2.2091463
8.769017,2.2197852,2.9784517
10.178901,4.4063234,1.821696
8.201805,5.000443,2.7437186
11.78194,4.3590484,1.9529922
9.755953,3.6693254,1.7645315
10.578052,3.055579,1.5636733
10.184065,4.82579,1.8083551
9.654144,6.75906,1.8243856
8.054303,4.74554,1.6653597
9.516147,4.2504454,2.5638201
13.809788,3.580683,1.5760161
8.380248,4.6382756,2.5591102
14.283689,6.0522285,2.3375127
6.3166695,6.1743054,2.2746286
9.372999,2.3797138,1.5076205
6.7452207,2.9881568,1.870657
9.930918,4.929822,1.8280091
10.45436,6.7194457,1.7719905
9.399163,5.3017216,2.7029388
5.133231,5.580606,1.5401636
10.704073,3.6572936,1.8817071
7.737322,3.432336,1.4267806
8.011382,6.582483,1.5905529
7.60087,2.9385269,1.3007214
10.209208,3.8283255,2.6044347
5.656119,3.944346,2.5255096
11.141958,6.5195217,2.1047533
7.461767,4.9667373,2.7483375
10.7465105,5.106834,1.6807951
9.033879,5.697595,1.5581728
9.864902,6.0700703,2.2012553
8.106965,6.131745,2.334082
6.8972645,4.698765,1.1711041
8.171705,3.22887,2.9959059
11.461513,4.9084105,1.7221019
9.616166,4.6590896,2.2145476
6.7368193,4.9072185,1.7767977
10.698425,5.019977,1.9637653
9.006779,5.5396733,1.8251454
6.6407676,6.5172567,2.1584373
11.472666,5.626779,2.3092353
12.712611,6.0086308,1.6198882
6.2902822,3.121217,2.5057595
14.444322,5.0318384,2.4333782
11.97873,3.7120445,2.2459064
8.215512,2.8734114,2.6814103
9.703351,4.588107,2.1008484
6.2276673,5.228935,1.5480282
7.4250436,2.8969722,2.9668887
10.285562,4.967342,1.7885768
10.703546,3.100157,1.7513157
8.97547,6.486887,1.0677682
13.663606,5.087126,1.0515728
11.891992,5.8303576,1.8551732
12.445972,5.2628527,1.560881
9.060268,5.585523,1.512357
12.029493,5.357034,2.4032693
8.184584,4.680739,2.3202832
14.493878,3.6436546,2.3440933
7.6502585,6.3435326,2.3636305
10.611996,5.367145,2.4795654
7.246472,5.3518324,1.4851295
9.015891,5.681601,2.6354718
7.614415,2.3587642,1.9287024
9.669704,5.739656,2.5758822
7.8506246,3.3039184,2.2979143
13.194875,6.752011,1.5981787
11.371476,4.426831,2.2597377
13.828362,4.5453568,1.9606394
6.2191157,5.7003393,2.819345
12.662504,5.166402,2.0572827
11.879838,5.221914,1.8204721
9.797314,5.5312896,1.25218
10.045431,5.3059916,1.3600007
12.421175,2.6261303,1.5490137
9.443967,4.586013,1.6894565
12.669241,3.957112,1.6369302
8.385554,3.9094706,1.5497518
10.7551,5.548846,2.028675
9.9782295,3.9261787,2.618965
10.1331415,5.271037,2.0862997
11.38624,4.8059726,1.6393079
10.841708,6.06409,2.1739433
9.574374,5.5040407,2.4578965
7.3246098,5.133749,1.5790906
12.910344,4.7726917,1.1922863
8.923551,5.665143,2.1480505
10.577471,3.8254647,2.1328301
10.615082,4.7126884,2.1331353
9.229766,5.6311703,1.5635208
6.8587985,3.343761,2.7456145
12.274766,4.170607,2.192142
8.2964325,4.745648,1.8091447
9.995888,3.6563096,1.582779
11.795927,5.800078,1.6958628
13.720563,2.9850774,2.4072344
12.103303,4.9657955,2.4098685
6.515442,6.4252133,1.7814901
11.940973,4.344595,1.6049104
10.82013,2.569458,1.7562099
13.720546,5.865768,2.3888047
9.374236,2.770081,2.0105472
10.857645,4.118583,2.3817306
8.510269,5.7029414,1.6612817
13.996528,5.8577466,2.1425288
5.1809325,6.3320208,1.1190325
7.095891,6.0837784,2.4354994
9.650337,4.3529863,1.8880516
6.4844003,3.8423507,1.7658062
9.5252285,5.412379,2.4381907
10.737966,2.7101877,2.6599789
12.685386,6.29959,1.3269314
6.2576146,2.1955957,2.829103
10.551471,2.021735,2.5615468
11.265258,4.5734167,2.1765323
9.683084,3.8826184,1.2788564
7.212547,5.885363,2.8511217
10.995654,5.0915327,1.8976893
10.702087,3.2713463,2.9024122
11.093946,4.2775884,2.4499536
11.867604,6.8537097,1.4241171
11.142418,5.8021946,1.6165997
10.090856,2.7996788,2.5027142
14.229807,5.897451,1.4380326
8.622736,4.385263,2.390115
5.267628,5.423547,1.2649448
13.641955,4.906601,1.7576852
9.81914,3.9396777,2.244164
11.524858,3.975713,2.1013885
7.193533,4.403731,1.6271147
9.735881,6.3676724,2.1685145
9.789002,4.2834477,2.1808288
9.916533,6.930626,2.4290495
9.601567,4.813782,2.415515
8.971676,6.8877206,1.255671
12.783304,6.834231,1.4896014
7.045353,5.2309995,1.8247596
10.3215475,4.423662,1.8990492
14.746925,4.556145,2.163948
10.268701,4.603157,1.694861
9.890952,3.1239867,1.8353986
10.339841,2.8527315,1.7419908
10.711305,4.715463,1.5594709
12.900496,3.4085197,1.7178575
8.777145,5.892618,1.154566
6.830428,2.4661725,2.1970186
11.828968,3.7781672,1.7980042
12.186871,4.208029,1.2800055
9.682561,3.9105456,2.0039947
6.0777493,5.1909027,2.8071332
9.34985,3.4109542,2.6700568
6.838671,5.598422,1.7195221
6.785768,3.4582849,1.789347
12.582077,5.0709896,1.6905631
11.18071,6.091464,2.113122
7.7405424,4.925073,1.5670583
10.48208,5.138938,2.075612
11.700135,4.44895,1.8707229
8.95601,2.9945886,2.7340722
6.808005,6.300203,2.1554737
9.237496,4.647719,2.2896945
8.078836,5.8218513,1.6062208
5.769573,4.330343,2.2266393
11.94873,6.032157,2.0649712
13.427711,4.600418,2.7683935
7.2349186,5.7448907,2.238464
11.791824,2.5077505,2.0792763
8.85306,4.779884,2.2904475
8.210316,6.5483084,1.8289334
9.399364,4.127054,2.078343
6.7989326,5.9526377,2.577105
12.393403,5.0446258,2.0334058
8.573996,5.4636335,2.1238282
8.781898,6.7511415,2.4998324
13.952838,6.713042,2.1335945
12.290596,3.3691537,2.691438
9.574121,4.405877,2.2448802
7.947838,4.4426713,2.6082191
12.192595,3.7261457,1.9074521
9.339719,5.1685925,1.0625182
6.8278832,5.256789,1.8990217
9.851839,6.0167418,1.6613154
11.5451,3.8239424,2.5066876
9.882422,3.189996,1.6891423
14.750763,2.703069,2.057575
5.7811413,5.197288,2.3495793
8.141513,5.7634606,2.80379
8.119652,2.7069716,1.8104906
10.437241,2.9551477,1.9210455
12.564727,4.079834,1.9101822
8.748279,3.6713984,1.4759327
13.2527685,4.3358192,2.0594008
12.580225,4.390272,1.6962875
12.892596,4.2708006,1.6338598
10.204124,5.6668944,2.2044368
11.003036,4.461556,1.1756411
7.433657,3.9824185,1.6335679
6.830738,2.4253922,1.6450914
8.993745,5.8915067,2.4719095
5.2143846,5.6315145,1.9903715
9.877525,5.136778,1.8574525
6.1581388,5.914062,2.3411283
10.157492,5.3258033,1.7442188
8.2015705,5.6628485,1.9415864
7.2289643,4.5449033,1.8137255
10.645156,3.4114618,1.7059134
7.4974036,5.5559587,2.2564025
10.761045,5.7583494,1.6267799
9.557293,2.1415098,1.7005777
11.43173,6.246594,2.014202
10.119686,5.585035,2.2600915
8.591472,4.9658217,1.3634771
9.91041,5.0210085,2.2399163
9.847577,5.8756094,1.9784147
11.760694,2.4339254,2.0030694
11.11981,6.0072546,2.6702812
11.121837,6.2835684,1.8646575
12.93052,6.138678,2.5401452
13.77271,3.355164,2.1674614
10.082444,2.5158951,1.7402563
8.311451,5.58155,1.2631098
11.298396,6.6293807,1.7476954
10.602889,5.3568754,2.0716357
10.160255,4.970777,2.7051346
14.879249,4.135442,1.6529644
6.9677896,5.374328,1.6124033
9.901159,4.93863,2.3851721
10.961009,5.3323092,1.1471606
7.577198,4.2830715,2.3241398
9.001238,4.4244313,1.0675584
7.4014244,5.854414,2.8209288
12.230879,3.079804,1.7049463
7.002484,5.565348,2.0598955
6.5744915,3.296132,1.5565839
14.141799,5.014502,2.8249385
9.702713,5.1058183,1.6948609
12.1719675,5.4890714,2.260595
10.259452,3.713166,1.54151
10.9198265,5.3594956,1.9408166
11.375351,6.59825,2.087748
9.518816,2.400611,1.8900545
10.056395,5.1297717,2.632631
11.199008,2.162402,1.2333329
7.5204678,4.2864413,1.0086861
11.835615,6.4591026,1.7108046
8.817589,5.499078,1.6573856
7.164933,3.2946389,2.4858851
7.65234,3.9519944,1.51875
11.4539,5.052009,2.3583093
8.669392,4.435718,1.3191379
7.72908,5.4274263,2.3562832
12.615693,6.0121493,2.9948914
13.838175,4.304712,2.226156
8.519279,2.3799062,2.174302
13.195282,4.66981,1.9798467
8.131716,2.8428342,1.1840961
6.2839656,4.078274,2.0415757
10.097407,5.3025274,1.7748992
6.3937864,6.738798,1.9075946
14.085134,2.8478315,1.8614328
10.424118,6.706761,2.2216387
6.3182135,3.768687,1.7234814
13.681032,6.9907203,2.9302354
13.390345,5.641177,1.2509868
9.160153,4.9525313,2.017536
10.833354,6.3771415,2.18372
11.362988,6.9650693,1.3786718
10.82436,4.460854,2.8172042
7.807221,4.7567677,1.7995392
10.852366,5.728481,1.6744922
10.88075,5.5427313,1.3648602
10.093079,5.6011777,2.2982612
13.613131,4.6656833,2.2531974
9.987381,5.4501896,2.4670985
9.748203,4.481793,2.351479
8.141177,5.3564005,2.0838041
11.077291,3.8338997,2.7989814
12.986557,5.1041756,1.8221943
12.438949,3.7441742,2.5302658
10.134399,3.3172271,1.2594382
7.86966,3.3500526,1.2883471
13.943638,2.4973462,1.1689442
10.495975,5.0681353,1.92835
7.612959,3.8817728,1.3868295
11.809287,5.162423,1.7809365
8.099861,5.309338,2.0889509
10.460357,5.163035,1.156916
11.136112,3.333241,2.408606
11.346303,2.0781426,1.8058833
9.813881,2.4243822,1.4394459
8.640314,5.954794,1.8839054
11.972917,3.0954144,2.907267
9.689953,4.445809,1.751592
8.170137,5.289117,2.1555762
11.157998,5.2318254,2.1150818
13.07595,5.680053,2.5793338
8.938762,2.9076476,1.6118294
11.386868,5.179777,1.0561035
9.954681,4.8460183,1.6142877
10.011319,3.023563,2.049629
11.489112,3.9561782,1.409276
8.368323,5.1316037,1.3526331
6.7208905,5.653186,1.8282934
6.902024,5.8888907,2.7015023
10.929505,3.947443,1.6627623
7.5499263,2.122829,2.2462776
9.641189,2.7967896,1.4010518
14.565373,4.1333513,1.3705833
6.2490597,5.911836,2.235086
7.93835,6.099673,1.9988214
9.174464,5.7997108,2.4629595
13.187751,5.1502066,1.344354
13.813773,6.507354,2.4551632
7.530577,6.9188786,1.3935553
10.664832,4.2512074,1.3537616
8.671118,2.8234224,1.3505971
13.617957,3.8851888,2.8294706
6.7344065,5.804862,1.7263175
10.483259,2.7126682,2.7139013
12.224395,6.451481,1.7374867
9.136769,5.329846,1.3153174
8.119723,4.2325063,2.3429763
9.430597,4.9256535,1.9394258
8.628317,2.8087916,2.6644657
14.024608,5.11356,1.1798415
8.139394,3.168476,1.5183048
13.043926,6.289078,1.4831805
10.056626,6.6535773,2.047565
13.669798,4.9044337,1.3557601
13.811878,5.7129154,1.1547555
12.45508,3.5855503,1.9638933
9.44722,4.830615,2.0397017
14.548587,6.863722,1.3680588
11.170165,4.152947,1.2840437
11.82569,5.2488413,1.3759114
11.773574,4.7981963,1.2389661
9.442969,5.460956,1.3266469
10.8202305,4.826779,1.8726777
5.7920876,6.7504077,1.6597384
12.297634,5.670797,1.8037992
13.331819,5.2045846,2.4196017
10.327087,4.839519,1.9087161
13.630706,5.3422127,2.6188107
12.160663,4.541463,2.2367249
6.722762,5.967404,1.2542367
10.519366,5.248447,1.8108845
12.554778,6.448949,2.062809
12.280814,4.724761,2.865935
10.349632,5.525926,2.8546662
7.659709,3.5055852,1.5407028
11.603193,4.8569293,2.6119158
13.963741,4.771216,1.59305
8.685403,5.6093416,2.1670465
6.2282495,4.431617,2.4274542
9.661169,3.4636512,2.180928
8.077721,3.948936,2.041602
9.0768175,4.6177425,1.7278222
8.538009,5.9416533,1.1691825
8.638932,4.702361,2.3286746
13.721057,3.6144636,1.9438689
12.55954,5.5063,2.7419047
11.668163,4.463223,2.4608696
11.2490225,5.22636,1.845818
7.2854595,3.5003798,1.9764966
9.1732855,6.231489,2.1638288
8.841797,3.780047,1.8636456
9.569816,6.6562295,2.9081535
7.635994,4.7404246,1.197018
9.79619,5.070237,1.2772672
12.862002,6.0745173,1.1903937
13.502257,6.531272,2.211006
8.823105,3.4569166,2.3645759
8.585196,6.0162306,1.7466664
9.875564,3.2709131,2.299885
8.740145,3.2131255,2.007121
10.273169,2.2917018,1.737936
8.343552,4.89961,1.8433901
8.341064,3.1169503,1.5629036
13.181226,3.5571806,1.5415217
9.321097,2.6793027,1.7055987
11.087684,4.392244,1.8877406
9.675657,2.7816148,2.095222
11.544404,4.795934,1.483246
11.190278,4.557459,2.153166
14.840129,3.4917848,1.9336379
12.420042,5.960058,1.7574621
11.310343,3.642346,2.43369
10.733885,3.5592752,2.098644
7.4098973,4.552631,2.0630295
9.503108,4.5138063,1.7211727
9.725234,2.5782037,2.2023423
8.896991,5.880938,1.4828626
13.158805,3.5130572,2.6562197
11.336364,5.9047527,1.8415917
14.23517,4.64686,2.0490682
10.145322,6.4134994,2.1453784
9.79258,2.468311,1.4584614
8.485569,5.354567,1.9292959
7.7720394,2.934241,2.451505
8.736819,2.6593423,1.8551332
11.756074,4.5734663,2.3524985
11.039361,3.5953827,1.195422
12.561006,2.9028394,1.8818387
11.853362,5.157501,2.0643802
5.7521377,5.784924,1.6661146
7.9083,3.6304746,2.7584014
10.790208,4.936668,2.39065
10.553927,5.039668,1.4541065
13.284062,5.458584,1.7640272
7.78158,6.364654,1.5496546
8.978289,4.255485,1.0679127
11.004758,4.0931735,1.4538064
6.0189495,4.953568,1.7633088
9.038534,3.1058502,1.8074391
8.048201,4.154237,2.164549
10.960339,3.4429147,2.0526998
8.907934,2.9713926,2.080144
5.596335,6.385091,2.251318
7.428556,6.768481,1.3470296
11.518102,3.5194461,2.041971
10.701542,6.6032095,1.8278033
10.933348,2.3367202,1.8173348
12.502977,4.6131916,1.4985895
9.994719,3.892568,1.474265
9.28495,6.796207,1.8661716
9.6101675,5.76341,2.4105258
12.008986,5.5399632,2.1477022
12.042062,6.447734,1.9256945
10.028704,2.7343006,1.5743195
10.182455,4.0627966,2.385227
8.625221,3.3246164,1.5869951
11.874098,4.6028905,1.2205099
9.32679,6.633233,1.900751
9.911291,5.044193,1.1206204
10.743357,4.3386064,2.3464253
9.018294,4.720157,2.160973
8.517403,2.9471574,1.4142184
8.588439,4.8479004,1.8554689
5.5492506,4.9932337,1.7923819
7.693,2.990091,1.7130398
9.356107,3.2669797,2.0511742
7.126916,3.6831105,2.5082598
7.8986526,2.9424446,2.6381974
10.374327,5.937916,2.3196018
8.074642,3.683093,1.5068396
11.834637,3.032459,1.6908615
11.759884,5.041584,1.914792
8.48734,3.226185,1.4815934
12.154708,4.852106,2.6202073
13.160263,3.4526367,1.8997202
8.033407,4.7441087,2.4656217
6.635679,3.1457884,1.6610589
8.026149,5.301115,1.3841
10.310459,4.1022396,1.6003497
7.533402,5.6465592,1.7148081
6.5160933,5.601173,1.759078
9.555906,5.906753,1.7349176
7.8327994,6.935509,2.9146864
12.854405,3.7901995,1.4443289
12.189047,3.2646506,1.8591022
8.049286,3.225906,1.7952648
10.558731,5.0057697,1.6873578
8.63484,5.0301137,1.6520935
9.093587,3.8333378,2.2434335
11.315381,4.8992925,2.3938217
11.066223,4.2699146,1.4470444
12.385755,6.970309,1.7860936
12.038759,4.632613,2.3322878
12.193719,5.9152536,2.1511552
12.063578,3.419812,2.5684428
6.2403026,3.7465434,2.4720209
14.462804,2.1104243,2.1421144
10.701796,5.3895817,2.2197325
11.675371,3.3469286,2.6035414
12.499786,3.342832,1.9877874
7.4623094,5.365325,1.6171561
5.420233,4.829884,2.243512
10.720923,4.717337,2.5989861
10.937827,5.336743,1.5320617
9.588567,4.3716874,2.6568222
8.45657,4.3118305,2.4591143
9.488687,4.8635902,1.7580144
11.785361,2.843682,1.7404733
9.211436,4.9517365,2.1785908
7.5047774,4.0735197,1.9662988
9.309751,6.188387,1.6623317
7.321961,6.3999705,1.8522965
6.6779943,3.6743789,1.581477
7.320298,4.8257585,1.7690457
10.51816,3.9915185,2.021739
10.882588,3.4441617,2.4733474
13.719128,6.720166,2.6519465
8.511021,5.9567847,2.4257748
6.796386,5.985643,1.6432292
14.103891,4.502652,2.1162553
10.727327,3.8039937,2.2663538
10.230283,2.1309571,2.2383294
12.025704,4.385897,2.0763867
10.970057,3.8219426,1.678454
13.926506,2.2345505,1.4474986
10.426072,5.279136,1.4302071
10.1609,3.7483468,1.9616715
11.1449795,3.366938,1.5507975
9.023341,5.669439,2.0583892
9.786722,4.3560305,1.6631088
12.933739,5.1566057,1.978787
9.685586,4.013913,2.0658174
10.158812,3.989388,1.5769324
8.838172,4.027815,2.9663208
11.834539,3.8057063,1.6354643
13.232177,2.9599798,1.6695281
12.096227,5.948036,1.8916372
10.643213,4.3151374,1.4809217
7.5458207,4.441998,2.2299092
7.97396,3.6878598,1.9605994
9.399127,5.0312853,1.18594
9.652499,5.6812744,1.6777669
10.78366,4.4352508,2.4947655
14.024247,2.5597186,2.9803553
9.359009,5.369457,2.4286513
12.399779,3.8997774,1.2041928
10.058245,5.7987423,2.1441078
10.997278,3.555476,1.8291829
14.156794,5.0439053,1.9341604
10.702908,5.0226617,1.5866736
8.175479,3.9003348,1.9863094
11.70326,4.8903666,2.3060422
9.063152,6.1206884,1.7716337
10.072239,3.9580815,1.5113747
7.8920255,3.031799,2.1930597
13.202468,5.5496836,2.8641338
8.002448,5.0378747,2.1378706
14.755046,6.540425,1.8646035
6.848743,5.6182194,1.9783504
8.381742,4.492844,2.299321
13.061213,5.032281,2.4367256
8.707791,5.808517,2.1425009
10.501889,2.367546,1.7515913
8.750022,5.9254007,1.5558459
11.846327,3.649803,1.4597253
10.4551,4.5267615,2.3818042
11.498899,3.0560622,1.9080524
7.264174,4.6386156,1.9473392
12.381819,5.109837,1.7246686
12.492096,3.8797507,1.7616714
10.350139,5.7824545,2.4378555
7.9808655,5.46238,2.4354296
10.680335,5.3579164,1.5111041
7.3028703,4.6894164,1.0991008
5.8948016,5.352612,1.9678408
11.60167,2.8405852,2.1403277
9.329197,4.2573867,1.4087697
10.264215,6.767661,2.456508
7.300343,5.083775,1.9858096
9.124034,4.215628,1.5824839
10.555424,2.9171722,1.4045023
8.324847,4.3212385,2.5746667
7.937898,4.743729,2.5841303
8.843719,6.150296,2.6143723
11.450347,4.1854177,1.2779014
11.50866,4.0670815,1.6790606
10.868632,4.965481,1.9085048
5.169895,4.6048613,1.6538932
12.013814,4.161663,2.235209
10.091829,4.112456,2.5571854
10.331333,6.452739,1.4553771
9.976249,4.0586658,2.483552
9.977323,5.117251,1.445449
10.184375,4.024168,1.8125529
10.303074,3.4245539,1.8572365
9.8960085,3.698393,1.5167875
13.214211,4.6080008,2.3626082
9.149274,6.728158,1.2945554
8.298322,4.567413,1.716158
10.188885,4.629784,2.3009524
11.714554,3.100155,2.0304742
10.290393,3.6856012,2.7216356
8.518427,6.982977,2.1076343
10.8656645,3.5579507,1.5462536
12.281994,4.853121,2.6699662
7.2719736,4.8483977,2.1095006
6.5436635,4.193085,2.4306955
7.348441,2.1965525,1.8864748
12.135561,6.5712247,1.534492
7.2491198,6.8967633,1.1795342
11.90951,4.730367,1.5323026
10.14958,3.2018232,1.7293895
10.172029,3.7299616,1.4345814
8.773223,4.8066287,2.2889514
10.61874,2.8449128,2.1800451
9.346151,4.7778854,2.2274132
6.8632264,5.2258964,2.2429357
7.729106,4.681017,1.4606763
9.664072,2.4750388,2.2700732
7.448141,4.972433,1.9681202
8.450478,2.9474313,1.7665322
7.874297,3.9933598,2.2861283
8.715789,5.882371,1.9666351
10.962429,3.8465214,1.48796
10.978853,2.7729442,1.3343447
8.477982,5.1692204,1.8593866
10.855312,4.947295,1.6535196
12.022922,3.689204,2.0379858
9.854156,4.09405,2.2358155
6.6580257,4.479128,2.2859015
6.514613,3.410458,2.4649847
7.140886,5.390541,2.8116043
7.188495,2.8773732,2.8235123
12.265547,5.399239,1.1374273
8.1840105,5.675831,1.7840011
10.296705,4.4522223,1.5329767
9.269899,3.1218867,1.5460274
10.960695,2.459341,2.1050105
6.602054,4.8865166,1.1449642
8.381954,5.3821716,1.777434
6.6260676,5.208747,1.9874333
9.727397,6.5576673,1.9406822
5.9486046,3.584684,1.6403939
12.736626,3.4909163,1.849265
10.526982,6.6932755,2.8693883
5.0272517,6.8429446,2.0505674
9.896659,5.35778,1.9381653
7.843387,6.1575003,1.3526068
11.480562,4.6982265,1.7215668
11.2988615,6.064546,1.708014
11.1734705,2.5794303,1.1422234
9.514284,5.3276224,2.4486897
11.311766,4.8122425,1.8482617
11.195,4.8293724,1.3348701
5.7564607,5.919227,1.5778303
7.7116184,4.403384,1.2355044
9.519273,5.322775,2.0004325
7.7382574,4.5754924,1.9218132
9.9489975,6.6595235,2.217198
9.86605,5.3978424,1.4329277
7.7117825,3.8320637,1.7942933
12.46898,2.9819906,2.7150664
9.282496,5.1680717,1.2151412
8.930021,5.123739,2.5106337
13.155637,5.3466606,2.4359355
10.302482,2.8609877,1.1951306
13.778425,4.2699494,2.820632
12.037236,4.2881527,2.3385286
13.055071,3.6156256,2.2880492
10.282091,6.214333,2.0805051
13.77278,4.8284802,2.3976724
9.464973,3.920686,1.9772177
11.451437,5.486639,2.0346298
10.846866,4.273268,2.4547734
13.761774,6.1418376,1.6513216
11.468058,5.2241864,2.6819415
10.003175,6.5932837,1.8918335
12.486036,3.9799366,2.3068397
11.088544,2.7901838,1.7217667
11.815033,3.5506315,1.9333789
7.222131,4.1290026,1.2361012
14.563273,2.42261,1.7636846
10.800848,4.6708255,1.7853436
11.027081,5.1887503,1.744463
11.761351,4.8402247,1.50421
11.720531,4.8864574,2.2961628
6.3629103,4.9039235,2.7171776
8.492871,6.0882945,1.662953
10.233659,3.4031594,2.5636187
14.045064,4.874308,2.3691032
7.389497,4.8866215,1.997633
5.431152,6.119855,1.8535802
7.0253882,3.7803385,2.9693348
7.3146496,2.173116,1.4964803
8.484395,5.3724976,1.9578273
6.8227825,4.525398,1.313524
7.098451,4.1020403,2.1685426
12.2647,3.729928,2.575297
7.649048,5.539456,1.1649162
6.191835,3.9121897,2.0263336
6.985171,5.831342,1.2473228
9.989749,3.5693364,2.420829
11.209395,4.5997806,2.6583354
10.965086,4.440739,2.2222655
7.216189,5.680234,2.351898
14.171842,4.3451996,1.6672359
9.13532,6.1738396,1.1358253
11.512082,5.134377,2.1696274
6.3084154,5.944345,2.1039765
8.7382765,4.9551253,1.9305236
12.694864,2.262597,1.068464
8.697431,3.9333827,1.8613348
8.497531,4.693428,1.8513453
10.415932,5.260477,1.8369726
9.971952,4.0003777,2.1375732
5.2067842,4.1877146,2.456384
5.372369,3.4521122,2.3949015
11.329397,6.2221966,2.0515347
7.8774056,6.066324,2.677513
8.173346,6.659368,1.8762946
7.377025,2.215753,2.039194
13.151426,5.3334823,1.6972455
11.303303,6.5176926,1.5330629
9.759532,4.4915214,2.0342443
11.262952,3.6281674,2.2065578
12.190093,4.2335057,1.7119367
13.183812,4.493361,2.3223846
11.409458,5.130011,2.2249942
14.235256,4.4553647,2.0565069
11.763376,4.277538,2.5185506
13.549317,3.6523347,1.8158364
9.808552,5.714638,1.1212963
10.611982,4.272736,1.5266129
8.843986,4.3277516,2.0287855
10.035239,6.29414,2.2881699
9.499632,3.7835324,1.9439949
